external_school_id,id,schoolType,school_id,URL
333441,8f50b962-ac01-473a-901f-0fded9c5e5ab,internalAndExternal,12239,https://childcare.ececd.nm.gov/-12239
185067,54bdb7cf-2539-41b6-a951-51631f85de9e,internalAndExternal,12257,https://childcare.ececd.nm.gov/-12257
63982,ea2183aa-79d3-4081-bbef-99337f2a905b,internalAndExternal,12282,https://childcare.ececd.nm.gov/-12282
63806,74eb794e-1281-46ae-b9d8-77f6541b5c30,internalAndExternal,12283,https://childcare.ececd.nm.gov/-12283
,4424dc41-b0b8-4334-a120-0772aa608128,internalAndExternal,12304,https://childcare.ececd.nm.gov/-12304
,599dd10b-fef6-4027-a4c7-64e0b3c9a218,internalAndExternal,12307,https://childcare.ececd.nm.gov/-12307
64050,c3004a3d-a44a-49ef-bad0-37c3f1beb8c1,internalAndExternal,12315,https://childcare.ececd.nm.gov/-12315
64166,82e89120-5abf-450a-9b5c-c789fc55aada,internalAndExternal,12320,https://childcare.ececd.nm.gov/-12320
,0b6ae21d-375d-4198-b9d9-b319aab8ef0b,internalAndExternal,12321,https://childcare.ececd.nm.gov/-12321
63801,e3923327-294f-4e6e-93a0-29d30c76bbfc,internalAndExternal,12324,https://childcare.ececd.nm.gov/-12324
64238,d5717ae8-2188-412b-962f-17b10e59f6f7,internalAndExternal,12345,https://childcare.ececd.nm.gov/-12345
63734,a683deee-0df6-4426-a8d3-fbf476f97551,internalAndExternal,12365,https://childcare.ececd.nm.gov/-12365
,1b96a244-e135-4480-9f80-6b9283c9daa0,internalAndExternal,12369,https://childcare.ececd.nm.gov/-12369
185290,ee517393-5e00-459c-8617-d7c0abb3dcf1,internalAndExternal,12384,https://childcare.ececd.nm.gov/-12384
63868,0557cdb9-34ea-414a-82c2-29fe18f8c22a,internalAndExternal,12385,https://childcare.ececd.nm.gov/-12385
63640,159201dc-3f0c-4ec6-b5b5-d4ff6b22a8f2,internalAndExternal,12391,https://childcare.ececd.nm.gov/-12391
63942,67b1e3fd-1950-4c15-9aaf-edff8aa6bcdd,internalAndExternal,12400,https://childcare.ececd.nm.gov/-12400
64407,48670f47-6008-477e-bc05-d3c442a326e2,internalAndExternal,12406,https://childcare.ececd.nm.gov/-12406
64129,a736d4c4-516b-45e4-995e-00e30cb75a4f,internalAndExternal,12420,https://childcare.ececd.nm.gov/-12420
63850,143fcd80-25c0-4eb9-9572-2e09d09ae173,internalAndExternal,12424,https://childcare.ececd.nm.gov/-12424
64036,3cedff62-d257-4281-b239-74671a561245,internalAndExternal,12444,https://childcare.ececd.nm.gov/-12444
,ea2bd2ae-8b0a-4ae6-b3a7-43a65476fa57,internalAndExternal,12465,https://childcare.ececd.nm.gov/-12465
63736,5e872e33-8a93-4f63-bd89-ea4d0f3ca683,internalAndExternal,12471,https://childcare.ececd.nm.gov/-12471
63735,ab51c4e1-a93d-4951-8788-c1ecc94a95c4,internalAndExternal,12473,https://childcare.ececd.nm.gov/-12473
64266,9c3f5365-8460-4e6e-8104-8d1975e0b699,internalAndExternal,12481,https://childcare.ececd.nm.gov/-12481
,6e59705a-4255-4570-b065-213c0b3476d2,internalAndExternal,12493,https://childcare.ececd.nm.gov/-12493
155164,811478d8-17df-4b59-bec3-0aabadbf8232,internalAndExternal,12495,https://childcare.ececd.nm.gov/-12495
63664,6ba62671-0075-4f43-9222-3cd0f03be7cf,internalAndExternal,12508,https://childcare.ececd.nm.gov/-12508
64293,3e4898d2-f888-4d28-ad98-afaf45cb0c01,internalAndExternal,12556,https://childcare.ececd.nm.gov/-12556
64063,37b30b93-02f9-4fd9-a5b5-a06933fbb1fe,internalAndExternal,12570,https://childcare.ececd.nm.gov/-12570
154769,8cd9f17d-0619-4945-8c57-968ab940b053,internalAndExternal,12599,https://childcare.ececd.nm.gov/-12599
64324,41ea00c5-d458-4cbf-9643-4e392e78b34e,internalAndExternal,12602,https://childcare.ececd.nm.gov/-12602
63668,e989b255-984b-4764-87ad-c5710d938231,internalAndExternal,12639,https://childcare.ececd.nm.gov/-12639
,e62cd3b3-5f1e-4786-94ad-c248593488d9,internalAndExternal,12680,https://childcare.ececd.nm.gov/-12680
,88fd980d-6dc9-49c4-ab7e-13d8ee024833,internalAndExternal,12782,https://childcare.ececd.nm.gov/-12782
,dd763c15-6817-4408-99d9-c155640286e4,internalAndExternal,12790,https://childcare.ececd.nm.gov/-12790
155184,6acabdd5-6c1e-4fcf-81f6-cae17285b01b,internalAndExternal,12800,https://childcare.ececd.nm.gov/-12800
,f6e7e4b7-9da5-4771-960e-5a1f280dd04a,internalAndExternal,12897,https://childcare.ececd.nm.gov/-12897
64029,f3ec46b3-ac19-4f11-85ce-cfc1ae0393c3,internalAndExternal,12945,https://childcare.ececd.nm.gov/-12945
,36ebc0ba-1a9f-4fa2-bcd3-48e4225e2315,internalAndExternal,12972,https://childcare.ececd.nm.gov/-12972
63705,b8d2b03a-4b02-494e-98a7-37f1eea06820,internalAndExternal,13019,https://childcare.ececd.nm.gov/-13019
313030,7fc03d76-5435-4110-aee2-dfc569b588f0,internalAndExternal,13086,https://childcare.ececd.nm.gov/-13086
185291,45ff5fd1-47cb-4649-b6af-5498fe8e3522,internalAndExternal,13100,https://childcare.ececd.nm.gov/-13100
63667,91e833a3-8e60-48bd-8e42-79dc3326b2bf,internalAndExternal,13137,https://childcare.ececd.nm.gov/-13137
64296,88a26d1b-2754-4a41-83ae-12286a66d9fe,internalAndExternal,13160,https://childcare.ececd.nm.gov/-13160
,4a5d0e8a-5edc-469a-a57c-7dbe379b1251,internalAndExternal,13169,https://childcare.ececd.nm.gov/-13169
63700,d00fee1a-0d76-4f22-902a-c58d8e5b05c8,internalAndExternal,13206,https://childcare.ececd.nm.gov/-13206
64145,71689ec1-5feb-4477-ae2e-9f755da3e5cf,internalAndExternal,13213,https://childcare.ececd.nm.gov/-13213
63713,9c261326-3348-44f1-9bef-5516436e90ec,internalAndExternal,13238,https://childcare.ececd.nm.gov/-13238
,fb32cd8c-1155-4d50-ae99-eb8ff6bc1000,internalAndExternal,13292,https://childcare.ececd.nm.gov/-13292
64202,bb78f63f-0b8d-466f-8c62-b4517e042338,internalAndExternal,13337,https://childcare.ececd.nm.gov/-13337
63952,41363fd0-b1da-4a1b-90c6-bd547ce733b3,internalAndExternal,13362,https://childcare.ececd.nm.gov/-13362
64276,24683e20-7541-474d-8b05-f6111774c49d,internalAndExternal,13478,https://childcare.ececd.nm.gov/-13478
63817,5684349a-4465-407b-af43-e57893ec0811,internalAndExternal,13582,https://childcare.ececd.nm.gov/-13582
,0e597b9d-3d65-423f-9ad7-c0612b768182,internalAndExternal,13609,https://childcare.ececd.nm.gov/-13609
,e6b0e43d-bd63-4c5e-9c46-df03993d890f,internalAndExternal,13708,https://childcare.ececd.nm.gov/-13708
,be6db914-941b-4012-9102-becaa581fddb,internalAndExternal,13723,https://childcare.ececd.nm.gov/-13723
,63c92692-a45d-4868-8173-fff0daf6c353,internalAndExternal,13735,https://childcare.ececd.nm.gov/-13735
63646,435af049-b862-4773-9b75-b1031325738c,internalAndExternal,13756,https://childcare.ececd.nm.gov/-13756
,e357bc91-8b5b-459a-bff5-11c5340a74c3,internalAndExternal,13850,https://childcare.ececd.nm.gov/-13850
,27c45787-a5ee-471b-947b-1c86e586cc45,internalAndExternal,13851,https://childcare.ececd.nm.gov/-13851
64235,cb9271ed-b925-4115-97ef-3f05f7c7f501,internalAndExternal,13870,https://childcare.ececd.nm.gov/-13870
263259,a7acec90-0d4e-47d9-b1dc-c6aa3ebb9f9a,internalAndExternal,14939,https://childcare.ececd.nm.gov/-14939
,65b05b0a-93bf-49a2-87c6-e8d504c9492e,internalAndExternal,15035,https://childcare.ececd.nm.gov/-15035
,df45831c-c3ec-4b96-9365-fbc479a44427,internalAndExternal,15077,https://childcare.ececd.nm.gov/-15077
,897f7f34-25b6-4668-b50c-e8f6925bb2ad,internalAndExternal,15078,https://childcare.ececd.nm.gov/-15078
63938,ff388873-edbc-43cd-8697-2a43355830bf,internalAndExternal,15196,https://childcare.ececd.nm.gov/-15196
63903,53fc79f9-ebe0-4c08-9501-f80867f43261,internalAndExternal,15227,https://childcare.ececd.nm.gov/-15227
155375,6905bd9d-e898-44b7-bf0e-553276d45079,internalAndExternal,15339,https://childcare.ececd.nm.gov/-15339
,deefd292-758f-4cd2-b99f-49746cbeed1d,internalAndExternal,15349,https://childcare.ececd.nm.gov/-15349
64230,c66deaed-77be-41ab-9f35-ad237239d20a,internalAndExternal,15408,https://childcare.ececd.nm.gov/-15408
,e4b097c7-ba2c-48aa-b82f-a2e97a376cb4,internalAndExternal,15621,https://childcare.ececd.nm.gov/-15621
64302,14d9c176-3e92-4cf1-aabf-41eddba52be7,internalAndExternal,15707,https://childcare.ececd.nm.gov/-15707
63716,b656d4b8-ef95-44f3-b70a-5597a15747eb,internalAndExternal,15768,https://childcare.ececd.nm.gov/-15768
313198,a2260d94-6875-430a-9dd6-8212c74e3e91,internalAndExternal,15770,https://childcare.ececd.nm.gov/-15770
64356,396d9152-584f-4d8c-ad48-66feba76e98e,internalAndExternal,15780,https://childcare.ececd.nm.gov/-15780
,433ca852-bdb5-4f8c-be2c-6bbf15e25c92,internalAndExternal,15791,https://childcare.ececd.nm.gov/-15791
,2870d8f9-1315-427f-9eca-16bcba95fefe,internalAndExternal,15817,https://childcare.ececd.nm.gov/-15817
63792,d6fb2524-2a3a-49ac-a258-dd3ed3bab5f0,internalAndExternal,15849,https://childcare.ececd.nm.gov/-15849
,6629bbf1-499f-487f-b9b7-0c6a5b07848d,internalAndExternal,15874,https://childcare.ececd.nm.gov/-15874
,02d51a7f-082c-426d-8899-de81f4ca687c,internalAndExternal,15916,https://childcare.ececd.nm.gov/-15916
235478,6a9e79df-3deb-4458-bb71-a38d3e1ee54d,internalAndExternal,15917,https://childcare.ececd.nm.gov/-15917
,c00b43f9-bae6-4dde-9f62-f6e45d323a22,internalAndExternal,15919,https://childcare.ececd.nm.gov/-15919
313028,61fcf5c2-42e6-446c-a156-ea5781015607,internalAndExternal,15932,https://childcare.ececd.nm.gov/-15932
64451,3e3ac7a0-3b30-4f8c-a6b4-3381895c5056,internalAndExternal,15954,https://childcare.ececd.nm.gov/-15954
63712,47bb806a-19de-4f91-b440-56dae18f8992,internalAndExternal,15960,https://childcare.ececd.nm.gov/-15960
,b748644b-2d30-4889-a970-e2406ba7dc55,internalAndExternal,16110,https://childcare.ececd.nm.gov/-16110
,24a2fd3e-b0ca-4e41-9390-76e34b432fa8,internalAndExternal,16180,https://childcare.ececd.nm.gov/-16180
,3f6d6fbe-43e6-43d7-8c1a-47159a4c8eb8,internalAndExternal,16183,https://childcare.ececd.nm.gov/-16183
,f0e6910b-d8a5-43ba-9243-8f86ef34f423,internalAndExternal,16293,https://childcare.ececd.nm.gov/-16293
,1c607774-7255-4879-9d20-418b22308877,internalAndExternal,16309,https://childcare.ececd.nm.gov/-16309
343856,1672bf5a-55ea-448d-a9a7-017bbd30ce11,internalAndExternal,16311,https://childcare.ececd.nm.gov/-16311
63683,b951ab9a-d753-4a27-a00e-f6da54546487,internalAndExternal,16349,https://childcare.ececd.nm.gov/-16349
,a3281556-17cd-43d3-90b5-47d57e978c4b,internalAndExternal,16735,https://childcare.ececd.nm.gov/-16735
63898,fef42146-7dd1-4800-8396-0c30fdc7d12c,internalAndExternal,16738,https://childcare.ececd.nm.gov/-16738
64213,29df7849-33f8-4637-9c13-49a6fbebe27d,internalAndExternal,16757,https://childcare.ececd.nm.gov/-16757
,8c593ad8-54c2-474a-8127-5b2ac011caee,internalAndExternal,16807,https://childcare.ececd.nm.gov/-16807
360116,8241d68e-9bf4-4f86-be16-2437b551e812,internalAndExternal,16867,https://childcare.ececd.nm.gov/-16867
588488,7fd9cbef-12ce-47f0-8597-5ae6bd342b2e,internalAndExternal,16883,https://childcare.ececd.nm.gov/-16883
,fa25e7b6-b7d6-4c52-ba45-45da1a13d21e,internalAndExternal,16957,https://childcare.ececd.nm.gov/-16957
341692,653ae208-004c-4dd2-b5f6-68fc97c376db,internalAndExternal,17010,https://childcare.ececd.nm.gov/-17010
155405,0f902c30-2ca7-4e94-81d8-718f3034e8d7,internalAndExternal,17119,https://childcare.ececd.nm.gov/-17119
,83a97bd7-d8e0-4901-ba6b-672fc34fcaeb,internalAndExternal,17141,https://childcare.ececd.nm.gov/-17141
,66c069fe-1740-496d-94ed-0300f46febdf,internalAndExternal,17154,https://childcare.ececd.nm.gov/-17154
,760a99d3-8045-423f-8f2f-b8e90a856f65,internalAndExternal,17175,https://childcare.ececd.nm.gov/-17175
,b4530bde-fbcb-45ac-9b5b-6cd2bec4d8fc,internalAndExternal,17217,https://childcare.ececd.nm.gov/-17217
,a14a40f1-78b1-46df-aa3d-7d774439e73a,internalAndExternal,17218,https://childcare.ececd.nm.gov/-17218
,feeedf1a-0520-495d-92b5-9c06f1c8a7bc,internalAndExternal,17314,https://childcare.ececd.nm.gov/-17314
,79a04fc3-6303-4642-b506-ac1d5dd6bd4d,internalAndExternal,17406,https://childcare.ececd.nm.gov/-17406
1839005,32bbb202-b4c4-4144-8f0b-f983bf18aff0,internalAndExternal,17509,https://childcare.ececd.nm.gov/-17509
1149492,9c8a6a3f-da33-4820-b627-1d3d1951bc52,internalAndExternal,17593,https://childcare.ececd.nm.gov/-17593
424174,282e7f9e-d8d0-437d-8b60-46ce67742414,internalAndExternal,17612,https://childcare.ececd.nm.gov/-17612
63692,b6cc2331-b830-4c30-a9f0-ddae6901cf83,internalAndExternal,17772,https://childcare.ececd.nm.gov/-17772
,a858846e-f710-4253-9c32-d27cd0e15050,internalAndExternal,18099,https://childcare.ececd.nm.gov/-18099
,5baf3b81-c73b-48ab-8937-018d51b824a9,internalAndExternal,18232,https://childcare.ececd.nm.gov/-18232
729818,cf169b06-af53-46c3-8faa-6a2a614df126,internalAndExternal,18286,https://childcare.ececd.nm.gov/-18286
,f161a154-6256-4566-aa5f-1be6fa5c7af8,internalAndExternal,18335,https://childcare.ececd.nm.gov/-18335
,aa1dd91b-cd5f-4d8a-96cd-bbd75120eed2,internalAndExternal,18339,https://childcare.ececd.nm.gov/-18339
568128,cec2c51b-381c-45ff-ad8c-5b561aa7c884,internalAndExternal,18341,https://childcare.ececd.nm.gov/-18341
568226,1fe70f82-61f9-4371-a22f-7d3dfaa3183d,internalAndExternal,18346,https://childcare.ececd.nm.gov/-18346
568183,6f230047-67ef-4ad2-ad4d-c59e81477803,internalAndExternal,18352,https://childcare.ececd.nm.gov/-18352
331649,e3b5f83f-782e-4c86-993d-2015a000e39a,internalAndExternal,18358,https://childcare.ececd.nm.gov/-18358
64357,6395c36b-ad5b-4613-bb63-3d7c00eae1f4,internalAndExternal,18360,https://childcare.ececd.nm.gov/-18360
395974,1ddebd91-ef76-40d5-b248-08559155dd4b,internalAndExternal,18367,https://childcare.ececd.nm.gov/-18367
,10719580-1f92-4015-8ee1-4aab32ee8ae7,internalAndExternal,18370,https://childcare.ececd.nm.gov/-18370
,39b44798-f888-4f6a-be9b-e24ac9d6a763,internalAndExternal,18373,https://childcare.ececd.nm.gov/-18373
,f78a2e78-77e1-4ee2-97ba-f8de087bea55,internalAndExternal,18390,https://childcare.ececd.nm.gov/-18390
,9556a259-2388-4e70-b279-aef465972437,internalAndExternal,18403,https://childcare.ececd.nm.gov/-18403
568247,d8eefa8b-ac5c-4145-bdab-d161439deb16,internalAndExternal,18422,https://childcare.ececd.nm.gov/-18422
,43e17f10-bec6-4802-b578-756299218799,internalAndExternal,18428,https://childcare.ececd.nm.gov/-18428
,731cd5ec-aea7-4ca0-9c88-1975b39c8f05,internalAndExternal,18611,https://childcare.ececd.nm.gov/-18611
345567,53d9f863-d4e7-416b-b6e5-addcfb1ed398,internalAndExternal,18730,https://childcare.ececd.nm.gov/-18730
,67b59670-f7ab-4498-b9a2-fa151a2aab85,internalAndExternal,18790,https://childcare.ececd.nm.gov/-18790
63917,b764b0e5-e591-4270-880b-b7bc2000d226,internalAndExternal,18804,https://childcare.ececd.nm.gov/-18804
,d591931e-dcdc-45f6-9c7f-da17453d1ba6,internalAndExternal,19238,https://childcare.ececd.nm.gov/-19238
949903,a8a38ee5-e2d2-4e86-b30e-ec7ca9e639dc,internalAndExternal,19247,https://childcare.ececd.nm.gov/-19247
63930,85c5785c-7435-413e-b764-dc19a247b04c,internalAndExternal,19413,https://childcare.ececd.nm.gov/-19413
2082743,77263192-a34b-435e-a152-091a053e865b,internalAndExternal,19531,https://childcare.ececd.nm.gov/-19531
,055123bf-e141-406c-b719-5da05eb1e7e8,internalAndExternal,19559,https://childcare.ececd.nm.gov/-19559
,3607ff10-d7b4-47a2-80d3-29368a9f4c77,internalAndExternal,19566,https://childcare.ececd.nm.gov/-19566
64335,22cd43a2-647d-4258-803c-b91ed42994b3,internalAndExternal,19624,https://childcare.ececd.nm.gov/-19624
,d7a7091f-edbb-4d7a-ba03-84346e6ce7c0,internalAndExternal,19665,https://childcare.ececd.nm.gov/-19665
331000,3af94a26-eba2-4613-8f43-634ae36c42a7,internalAndExternal,19737,https://childcare.ececd.nm.gov/-19737
342272,8f81124f-7c58-48db-98a4-c4f22c346000,internalAndExternal,19738,https://childcare.ececd.nm.gov/-19738
,23fad7de-0968-475e-9c64-73c393ae43c1,internalAndExternal,19795,https://childcare.ececd.nm.gov/-19795
,5b7c7615-30a9-446a-bb66-a402ba128919,internalAndExternal,19808,https://childcare.ececd.nm.gov/-19808
,92ed574f-211e-49df-b064-2987f4b60955,internalAndExternal,19812,https://childcare.ececd.nm.gov/-19812
,57c578b5-5256-4f84-a600-13e30dbc35a9,internalAndExternal,22005,https://childcare.ececd.nm.gov/-22005
1780515,4e473b78-127a-424f-a541-7b6c6383b909,internalAndExternal,22041,https://childcare.ececd.nm.gov/-22041
341643,be869644-2675-44ac-84e1-320d21eb72e4,internalAndExternal,22124,https://childcare.ececd.nm.gov/-22124
,a3c2be56-d050-4d60-a231-0d57f184364a,internalAndExternal,22145,https://childcare.ececd.nm.gov/-22145
313034,b7e3845a-13c5-4de0-b325-18d0f05c8a63,internalAndExternal,22146,https://childcare.ececd.nm.gov/-22146
,66599736-962e-4393-a8f1-bc226b2c7389,internalAndExternal,22227,https://childcare.ececd.nm.gov/-22227
,8678df49-2454-414e-895b-e85f9da417e0,internalAndExternal,22496,https://childcare.ececd.nm.gov/-22496
,734eb860-0e5a-4542-8ca6-d63c4842f9c5,internalAndExternal,22743,https://childcare.ececd.nm.gov/-22743
64231,f3e59d4a-d3a2-4908-9e78-725f330687a6,internalAndExternal,22750,https://childcare.ececd.nm.gov/-22750
2181342,2d2d2dd7-0ef1-4a60-a790-83ddfdb3ee6d,internalAndExternal,22849,https://childcare.ececd.nm.gov/-22849
,864ae346-2181-4157-99b2-6c2938ed3bff,internalAndExternal,22967,https://childcare.ececd.nm.gov/-22967
,24cf2a60-7c96-4de4-a3b9-34fcb371fcd7,internalAndExternal,23184,https://childcare.ececd.nm.gov/-23184
1004210,c15b0e7f-4090-46e3-bf7f-85ae18be0a69,internalAndExternal,23263,https://childcare.ececd.nm.gov/-23263
1868238,ecc5c704-c067-459c-9e56-036aed8c0f43,internalAndExternal,23452,https://childcare.ececd.nm.gov/-23452
2144753,5e1d7f47-96d4-475f-9c22-6682d10cebe4,internalAndExternal,23641,https://childcare.ececd.nm.gov/-23641
63827,bef9c6d7-fca0-4c65-9f9d-cfba18866ed2,internalAndExternal,23672,https://childcare.ececd.nm.gov/-23672
64149,fc46ac17-aa3d-4c9f-bebb-eef78cda08a2,internalAndExternal,23700,https://childcare.ececd.nm.gov/-23700
,1940cbe3-ee9e-4969-b48a-96a9c6e08c6a,internalAndExternal,23778,https://childcare.ececd.nm.gov/-23778
63702,da076843-c211-4aa9-a8e0-ac49cd1d9fde,internalAndExternal,23864,https://childcare.ececd.nm.gov/-23864
,51c1f50f-d273-44f2-a8ef-98229a9f3237,internalAndExternal,24203,https://childcare.ececd.nm.gov/-24203
1458109,9da8bce8-f66d-4255-ad58-7437d9b80072,internalAndExternal,24470,https://childcare.ececd.nm.gov/-24470
1628990,03810f82-0be1-4546-9745-6c21472d5eb1,internalAndExternal,24547,https://childcare.ececd.nm.gov/-24547
,09c0765e-bde2-4040-8c38-ff738dd4e07b,internalAndExternal,24594,https://childcare.ececd.nm.gov/-24594
335254,129a033f-5401-4e8e-8dda-a28780dfdd11,internalAndExternal,24642,https://childcare.ececd.nm.gov/-24642
,0da426f2-d1f3-46e3-abfe-3e5cdd8311b3,internalAndExternal,24725,https://childcare.ececd.nm.gov/-24725
,21345998-1000-40e3-ae45-de0e8d262c8f,internalAndExternal,24772,https://childcare.ececd.nm.gov/-24772
1458110,9f1ab45e-7707-431d-8e35-3f33bdadd4ac,internalAndExternal,24833,https://childcare.ececd.nm.gov/-24833
345622,6723d30d-3181-4fd9-bb8e-32bcc7f97935,internalAndExternal,25001,https://childcare.ececd.nm.gov/-25001
859135,7eba2e42-53ed-480e-827a-e27a0ae07727,internalAndExternal,25024,https://childcare.ececd.nm.gov/-25024
63635,3af4e3c0-062e-48cc-aee0-542b6abb9dde,external,,https://childcare.ececd.nm.gov/-63635u
63636,4decf9d3-2e20-4b5a-a8b9-7c92e2cfe69a,external,,https://childcare.ececd.nm.gov/-63636u
63637,4e4592d8-b7ae-4e37-bab6-d9b37e65a698,external,,https://childcare.ececd.nm.gov/-63637u
63639,31356358-6d76-4ccb-9b91-255973b62e08,external,,https://childcare.ececd.nm.gov/-63639u
63643,1bd77d75-4f94-4a6c-9a45-6db7502fbb57,external,,https://childcare.ececd.nm.gov/-63643u
63644,0764cbf6-03f7-48c5-b643-0a003803047c,external,,https://childcare.ececd.nm.gov/-63644u
63650,ff26b763-ea68-446b-b68c-d74be8c200cf,external,,https://childcare.ececd.nm.gov/-63650u
63652,2111038f-3628-49e2-ba43-4e834f45e9c2,external,,https://childcare.ececd.nm.gov/-63652u
63659,3c81e1e9-8b03-4a6b-a60d-df19a9f54033,external,,https://childcare.ececd.nm.gov/-63659u
63660,5aa1faf4-37e8-4892-8357-75d56ef7b427,external,,https://childcare.ececd.nm.gov/-63660u
63665,00650e59-c2ef-4ba1-bfc3-c80d9e6a1252,external,,https://childcare.ececd.nm.gov/-63665u
63670,fcdde8de-0126-491a-9515-c9dcf56634b0,external,,https://childcare.ececd.nm.gov/-63670u
63671,825ce6eb-042a-45f0-9c16-1e7d36f0f06f,external,,https://childcare.ececd.nm.gov/-63671u
63672,29df66d0-f4c7-4600-8333-a130c4911e33,external,,https://childcare.ececd.nm.gov/-63672u
63673,4ebfe03e-ad80-4469-9f7c-7aaafaac6bd5,external,,https://childcare.ececd.nm.gov/-63673u
63674,05be5bf5-2a60-46d2-8fec-5a03ebf8bb7b,external,,https://childcare.ececd.nm.gov/-63674u
63675,54fbd0d5-64f6-4008-93ad-07bbf846c354,external,,https://childcare.ececd.nm.gov/-63675u
63677,6f1201b4-2c16-4b61-917d-bab0535fff6f,external,,https://childcare.ececd.nm.gov/-63677u
63679,d9a31ba8-b87c-49d9-bbdc-e970f1a77f12,external,,https://childcare.ececd.nm.gov/-63679u
63680,02231574-4e49-4d50-9ff2-85a8a03e4109,external,,https://childcare.ececd.nm.gov/-63680u
63681,a7550fd7-2147-4556-af0d-1caf8dee06f3,external,,https://childcare.ececd.nm.gov/-63681u
63682,31b17d16-3c3a-4ffb-9c72-d601d6d14f67,external,,https://childcare.ececd.nm.gov/-63682u
63686,00d05a6a-55bd-419b-927a-402c2ff4245b,external,,https://childcare.ececd.nm.gov/-63686u
63687,6ce06340-1238-47fa-a1d7-3f0ac1a83615,external,,https://childcare.ececd.nm.gov/-63687u
63690,4a9846ee-95b5-4a97-9a9c-2a0bcf6441ff,external,,https://childcare.ececd.nm.gov/-63690u
63693,d8b42214-a685-4744-9729-51c35d24452a,external,,https://childcare.ececd.nm.gov/-63693u
63695,2f72e989-acbd-42dd-bbe5-9da0df21990c,external,,https://childcare.ececd.nm.gov/-63695u
63707,9ad45de6-75f9-42f2-abb6-3e41b44a9a53,external,,https://childcare.ececd.nm.gov/-63707u
63709,cb0786cc-8a00-47bd-b6da-88a0f472072a,external,,https://childcare.ececd.nm.gov/-63709u
63710,84c56706-292d-4f23-9af5-cb7918cb2916,external,,https://childcare.ececd.nm.gov/-63710u
63719,1a80822f-a637-473e-813a-add0fefe1ff6,external,,https://childcare.ececd.nm.gov/-63719u
63721,30017b1f-6337-4cc9-8131-6b32e8ab745f,external,,https://childcare.ececd.nm.gov/-63721u
63722,2a3ca65b-2a15-49f3-b4cb-0c717d342b15,external,,https://childcare.ececd.nm.gov/-63722u
63723,234ceb56-1256-4832-9129-ed2ef53a494d,external,,https://childcare.ececd.nm.gov/-63723u
63724,87da887f-b876-41fc-93cb-8e45685ecda2,external,,https://childcare.ececd.nm.gov/-63724u
63725,e356a260-8af6-40a6-bb99-3472072ee3ce,external,,https://childcare.ececd.nm.gov/-63725u
63727,cad022b6-d624-4791-98e1-5576b1e6f4b9,external,,https://childcare.ececd.nm.gov/-63727u
63728,b006359a-3865-40bf-89ac-a2cf5db77af3,external,,https://childcare.ececd.nm.gov/-63728u
63729,1cc01721-8561-478b-ae8f-212ae38d8fc5,external,,https://childcare.ececd.nm.gov/-63729u
63730,7749dd54-48f5-4f2b-94a8-cfb2f9fde61d,external,,https://childcare.ececd.nm.gov/-63730u
63731,b16096b3-01e6-41dd-9773-f3863cced619,external,,https://childcare.ececd.nm.gov/-63731u
63732,1e103e38-66da-40d1-bc76-3e199e306475,external,,https://childcare.ececd.nm.gov/-63732u
63733,0c192e9c-8534-4bdc-8744-8e0f33e9aa98,external,,https://childcare.ececd.nm.gov/-63733u
63738,9586bfb9-f3f7-4994-8a20-2258b8307b53,external,,https://childcare.ececd.nm.gov/-63738u
63739,aedd5ee8-ecc3-4b61-8038-513e142a2bc7,external,,https://childcare.ececd.nm.gov/-63739u
63740,b3a43d8b-936b-487f-84fc-6276a40e4b71,external,,https://childcare.ececd.nm.gov/-63740u
63741,b8c90aa9-d790-4b34-9cac-dc5544545a20,external,,https://childcare.ececd.nm.gov/-63741u
63770,11e79b7f-5413-4e5d-ace2-f174f187087b,external,,https://childcare.ececd.nm.gov/-63770u
63771,ad18f1f8-d89f-44dc-83bd-0cf88006477c,external,,https://childcare.ececd.nm.gov/-63771u
63772,58833cd1-863d-4edc-b043-e37648f6d05b,external,,https://childcare.ececd.nm.gov/-63772u
63773,d6d6c995-d884-4478-8439-df44f94583eb,external,,https://childcare.ececd.nm.gov/-63773u
63774,a8eea314-530b-470f-a909-e4fdc1f8d9c6,external,,https://childcare.ececd.nm.gov/-63774u
63775,9437abfb-b155-4a2f-9d62-03acce1f3728,external,,https://childcare.ececd.nm.gov/-63775u
63777,3a301103-4430-4cac-b35c-efe9785a9b26,external,,https://childcare.ececd.nm.gov/-63777u
63779,55be7ac1-50ca-49c0-869e-a2ff34bc96dc,external,,https://childcare.ececd.nm.gov/-63779u
63780,3ea3d747-1050-4140-adc9-a2a0fe366cd7,external,,https://childcare.ececd.nm.gov/-63780u
63782,d704c086-edcd-44f4-8bb9-a1de91522931,external,,https://childcare.ececd.nm.gov/-63782u
63783,6a4a2b62-e92a-4adc-b308-b8b440472768,external,,https://childcare.ececd.nm.gov/-63783u
63784,6c17d901-00b3-4788-b6a7-40a804570ff8,external,,https://childcare.ececd.nm.gov/-63784u
63785,58e28bc9-57fb-4d07-bc88-0c56856c239d,external,,https://childcare.ececd.nm.gov/-63785u
63786,72059539-c253-46af-9728-79504e58c606,external,,https://childcare.ececd.nm.gov/-63786u
63787,27675c9a-6b6c-4f63-a973-54ead2a5ccfa,external,,https://childcare.ececd.nm.gov/-63787u
